name,ratings,prices,aminities,location,description,City
El Mahrousa Navy Guest House,3.0,,"Air conditioning,Beach,Restaurant,","Tareq el Geish Sidi Beshr, Alexandria 21599 Egypt","Finding an ideal budget friendly guest house in Alexandria does not have to be difficult. Welcome to El Mahrousa Navy Guest House, a nice option for travellers like you.Rooms at El Mahrousa Navy Guest House offer air conditioning.During your stay, take advantage of some of the amenities offered, including room service. Guests of El Mahrousa Navy Guest House are also welcome to enjoy an on-site restaurant.While staying at El Mahrousa Navy Guest House, visitors can check out Ahmad Salem Mosque (2.4 mi), which is a popular Alexandria attraction.While staying in Alexandria, you can check out a popular cafe like Arous El Selsela, which is serving up some great dishes.El Mahrousa Navy Guest House puts the best of Alexandria at your fingertips, making your stay both relaxing and enjoyable.",Alexandria
El Loualoaa Hotel,4.0,,,,الفندق هادئ طول اليوم نتيجة لأن نزلاء الفندق بنسبة كبيرة من العائلات والفندق من الفئة المتوسطة لذلك ستجد أن أثاث الغرف والأجنحة متوسط وكذلك كماليات الغرفة من تكييف الهواء الخ. لكن فندق اللؤلؤة هو أحسن اختيار في تلك الفئة حيث أن الغرف دائما نظيفة ومرتبة وكذلك الحمام وتعامل طاقم العمل قمة في الاحترام والأدب. تتعدد أماكن الإقامة ما بين غرف صغيرة أو أجنحة كبيرة تسع ستة أفراد وربما توجد أجنحة أكبر. الافطار مصري جميل يحتوي على جبن ومربى وشاي وخبز وفول وبيض مسلوق وعسل.الاجنحة والغرف لا ترى البحر بشكل واضح لأن موقع الفندق في نهاية شارع قصير متفرع من الكورنيش مباشرة أي أن الجزء الجانبي من بعض الشرفات يسمح برؤية متواضعة جدا للبحر والكورنيش ولكن البحر والكورنيش على بعد خطوات قليلة. أهم المعالم القريبة هي شاطئ القوات المسلحة وشاطئ البوريفاج وشارع خالد بن الوليد.  خلاصة التقييم ... صحيح أن فندق اللؤلؤة متوسط ولكن دائما ما يحاول العاملون به أن يرتقوا بالفندق للفئة أعلى من المتوسط. فندق اللؤلؤة هو خيارك الأمثل إذا أردت تحقيق معادلة الراحة والنظافة والهدوء والاحترام مع السعر المتوسط.…,Alexandria
Fouad Hotel,3.5,,,"15 El Shohadaa St. Raml Station, Alexandria 21599 Egypt","I had stayed in this hotel with my wife.. Firstly they are one family managed the hotel.. You will feel free when you open your balcony and see the sea specially in the sunset... The hotel located in a unique building reminds me that I travelled to the 50ths... The room is very cozy and not very big but comfortable and if you have any problems in the room, they can fix it immediately... The owner is very kind and helpful person always welcome the guests.. The staff is very friendly and helpful.. I didn't book the room with the breakfast but if I wanted any drinks, they can bring it to your room with extra charge not expensive... Great people and great location in the centre of the city.. Very recommended... Big thanks for all the staff and I will return soon to this lovely place",Alexandria
New Hotel,5.0,,,"Al Aibiari, Alexandria 21599 Egypt","New hotel is located by the sea, affordable and clean. Very respectful staff, there's shared kitchen and two bathrooms for each males and females. Each room has some books and some rooms has a view of the sea.  Great compared to other places in Alexandria and for it's price and location.",Alexandria
Blue Riviera Hotel,4.0,,,"65 El Guish Rd. Sporting, Alexandria 21599 Egypt",Excelente en todo atencion súper por parte de Candido el mejor  Quiero hacer mención a los chicos de animación unos capos nos hacen pasar días increíbles los felicito las mejores vacaciones Sandos Playacar sin dudas,Alexandria
Nobel Hotel,3.5,,"Family rooms,Minibar,Room service,Air conditioning,Dry cleaning,Concierge,Restaurant,Bar / lounge,Public wifi,","152 Tarik El Guish st. Cleopatra, Alexandria 21599 Egypt","Nobel Hotel is an excellent choice for travellers visiting Alexandria, offering many helpful amenities designed to enhance your stay.For those interested in checking out popular landmarks while visiting Alexandria, Nobel Hotel is located a short distance from Stanley Bridge (2.5 mi) and Mustafa Kamel Necropolis (2.8 mi).Nobel Hotel offers guests an array of room amenities including air conditioning and a minibar, and getting online is possible, as public wifi is available.The small hotel offers a concierge and room service, to make your visit even more pleasant. The property also features an on-site restaurant.If you like cafes, Nobel Hotel is conveniently located near Latino, Fresca, Four Seasons Alexandria at San Stefano, and Ole Cafe Espaniol.If you are interested in exploring Alexandria, check out a park, such as Montazah Palace Gardens.Enjoy your stay in Alexandria!",Alexandria
Royal Jewel Hotel,3.5,,,,"Very very bad hotel  mistreated Very very very very bad manger  And Agree on one thing, and when you go, you surprise yourself with something else When you go the price will increase Very bad hotel  I am very upset",Alexandria
El Omda Hotel,5.0,,,"Km 21, Alex Matrouh Rd. Agami, Alexandria 21599 Egypt","Nous avons testé cet Hôtel au mois d'avril 2018, et vu que le teste était très concluant , c'est avec beaucoup de plaisir que nous y sommes retournés pour fêter nos noces d'argent , et mon anniversaire le 1.10.",Alexandria
Maamura Palace Hotel,3.5,,"Children Activities (Kid / Family Friendly),Restaurant,","1 Youssef El Sebaey St. El Mamorah Shatia, Alexandria 21599 Egypt","One of the hotels where we come every year. The best thing there is the wonderful view from the balcony, you can see the sea and the trees. The food is delicious but it needs more variety. A really good and calm place for family. You can sit in the terrace and enjoy the nice weather of Alexandria. The hall is comfortable with free and good quality WiFi. The staff is so friendly and helpful, they always ask if you need anything. The price is resonable. The room service is available and is good. I highly recommend this hotel if you need a quiet and lovely place for the family.",Alexandria
Virginia Beach Village,4.0,,,,"Me & my family rented a beachfront Villa in this village. The view is perfect, the sea is beautiful as usual in North coast, but the village needs some services & maintenance as some shops, cleaning services & a couple of restaurants.",Alexandria
Alexander The Great Motazah Hotel,3.5,,"Suites,Kitchenette,Airport transportation,Children Activities (Kid / Family Friendly),Beach,Restaurant,Free breakfast,Wifi,Free High Speed Internet (WiFi),","Motazah cornesh, Alexandria 3344 Egypt","Alexander the great Montazah  located on Montazah cornech with rooms and suits sea view and others with city view .we have appartments with sea view breakfast is inclouding with Egyptian organic food .you can go to private beaches very near ",Alexandria
El Helal Hotel,5.0,,,"10 El Nabi Daniel St. El Attarin, Alexandria 21599 Egypt",Alexandria is so beautiful city and considered as the second city in Egypt.We have many things to do in alexandria diving to the old city see roman and greek temples visiting the the catetidel and eating their seical food and enjoy their unique weather. Actully it's long list of things you have to do in alexandria,Alexandria
El Nasr Motel,4.0,,,"4 Talabet El Elm St. El Mansheya, Alexandria 21599 Egypt",السعر مبالغ فيه بالنسبة لمستوى الفندق. بجد مش عغير فندق المندرة بعد كده. من خرج من داره اتقل مقداره. انا بقالى 4 سنين بنزل فى المندرة اللى على شريط القطر و مالاقيتش احسن منه بالنسبة للسعر و المستوى. انا و الاسرة بندفع 150 جنيه فى غرفة 4 سراير و ساعات بيكون ارخص لو فيه عروض. شكرا على الاستضافة التى لن تتكرر مرة اخرى.,Alexandria
Downtown Hotel Alexandria,4.0,,"Minibar,Room service,Laundry service,Dry cleaning,Concierge,Fitness Centre with Gym / Workout Room,Paid wifi,Wifi,",,المكان ممتاز و جميل لعشاق التسوق سواء للمنزل أو للملابس أو الاستمتاع بالمقاهي الموجودة بالمكان . كما ان المكان يحتوي على فندق جميل جدا خاص به و لكن يعيب المكان انه بعيد عن البحر و معظم الاماكن الحيوية بمدينة الاسكندرية,Alexandria
Africa Safari Park & Motel,3.0,,"Non-smoking rooms,Minibar,Room service,Air conditioning,Laundry service,Non-smoking hotel,Children Activities (Kid / Family Friendly),Restaurant,Bar / lounge,Pool,","KM65 Alex-Cairo Desert Road, Alexandria 21599 Egypt","The animals are terribly dirty, there is no water near them. The lion is probably sick, his eyes are closed, the staff pushes the lion with an iron stick.A wild cat in a cage lies dead. I will send photos and videos to Greenpease.",Alexandria
Union Hotel,3.0,,"Private balcony,Laundry service,Free High Speed Internet (WiFi),","164 Sharia 26th, Alexandria 21599 Egypt","Union Hotel is an excellent choice for travellers visiting Alexandria, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.Close to some of Alexandria's most popular landmarks, such as Saint Mark's Coptic Orthodox Cathedral (0.2 mi) and El Qaed Ibrahim Mosque (0.3 mi), Union Hotel is a great destination for tourists.Union Hotel is a budget friendly hotel offering air conditioning in the rooms, and it is easy to stay connected during your stay as free internet access is offered to guests.Plus, guests can enjoy free breakfast, which has made this a popular choice among travellers visiting Alexandria.While visiting Alexandria, you may want to try some shrimp at one of the nearby restaurants, such as White and Blue Restaurant, Fish Market, or Kadoura Restaurant.Alexandria is also home to Montazah Palace Gardens, a popular garden that is not too far from Union Hotel.Enjoy your stay in Alexandria!",Alexandria
Alexander the Great Apartment Hotel,3.0,,"Bath / shower,Iron,Telephone,Seating area,Air conditioning,Washing machine,","Montazah Corniche, Alexandria 21599 Egypt","walking distance from the railway station but a good long walk one flight up in an office building good location near to everything - west of downtown and south of the corniche area.  a cheap taxi ride to anywhere, or you can also walk to pretty much any tourist site or restaurant.  get a card from the reception as the taxi drivers need it to find this place which they don't seem to know... i had a huge room but some are small, so ask for a big room.   very friendly and english speaking staff is helpful on all matters. the rooms were pretty and cheerful and clean and the bath was just perfect, so that was nice. the breakfast was just fine. the only thing i ran into was that the prices of the tours they arranged for me seemed to go up while i was on them, and therefore were not clearly set out at the beginning, so be careful with this.  the tours were very good though, but the pricing was suspicious, and, i thought, way too high.  all in all it was a very friendly safe feeling hotel, like being at home with a nice family kind of thing.  very cheerful and in a good, convenient safe neighborhood. i would certainly return here, and was glad i had chosen it. there were, in other site's reviews, complaints that it is noisy, being across from a school.  well, it is charming being across from the school, seeing the parents bringing the kids to school in the morning and coming to pick them up in the afternoon, and, being a school, it is just the noise of the kids during the school day, so it is dead quiet at night when it matters !!…",Alexandria
Lagoon Hotel and Spa Alexandria,3.0,,"Hair dryer,Minibar,Telephone,Safe,Bathrobes,Children Activities (Kid / Family Friendly),Hot bath,","Beside Downtown Mall, Alexandria 99999 Egypt","Lagoon Hotel and Spa Alexandria is an excellent choice for travellers visiting Alexandria, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.While staying at Lagoon Hotel and Spa Alexandria, visitors can check out Sarapeum (Serapeion) (2.4 mi) and Pompey's Pillar (2.4 mi), some of Alexandria's top attractions.Lagoon Hotel and Spa Alexandria is a budget friendly hotel offering air conditioning and a minibar in the rooms.During your visit, be sure to check out a popular Alexandria shrimp restaurant such as Houda El-Gondol, which is a short distance from Lagoon Hotel and Spa Alexandria.Alexandria is also home to Lighthouse of Alexandria, a popular lighthouse that is not too far from Lagoon Hotel and Spa Alexandria.Enjoy your stay in Alexandria!",Alexandria
El Yamama Hotel,3.0,,,"18 a El Horreya Rd. El Attarin, Alexandria 21599 Egypt",فندق اليمامة يتميز بتوسطه مدينة الرياض وغرفه نظيفة ويتميز بقربه من الإدارات الحكومية كما إنه يتميز بساحاته الكبيرة التي تستوعب أعدادا كثيرة من السيارات ، كما أن به مطعم في الدور الأرضي يوفر بعض الوجبات,Alexandria
Elsraya Studios and Apartments (Families Only),3.0,,,"14 Awad Hegazy AlGaish Street, Alexandria 12345 Egypt","The apartment is situated just opposite to the Alexandria Corniche. The location is central. There is a market at a 5mins walk where you can find grocery if you are interested in cooking. The apartment had a clean room, a small washroom, a kitchen and a tv lounge. It was well maintained and kitchen had all the crockery available for cooking. We made breakfast there. There was however a strange smell in the apartment that was a negative point. There are no mobile signals inside the apartment however the wifi is good.",Alexandria
Trio Sea View Hotel,3.0,,"Children Activities (Kid / Family Friendly),Restaurant,",,"I had booked this hotel from the 16/6/18 to the 19/6/18 paid by Expedia booking. When we arrived the man behind reception was rude and said I needed to pay double the amount paid to Expedia for the room, even thou I had already paid in full to Expedia. Then he told me it was because two people where sleeping in the one room. Yet on the Expedia website we had paid for 2 people sleeping in the one room. At reception they made me feel belittled. The manager then asked me to pay in cash more as it was Expedia fault and I needed to pay double. I explained I wouldn’t be given them anymore for Expedia mistakes that they needed to take it up with them! Even after I showed the hotel that I had paid the correct balance, they still wanted more from me. After an hour of standing at reception a man came along and explained it was not my fault and they had to take it up with h Expedia directly we where given a room. The was dirty. The bin was full and the lights didn’t work in the room. We had travelled by bus from Giza to Alexandria for Eid celebrations, we where tired. Yet the directions to hotel when we booked said 2 meter walk into main Alexandria. It was miles away from Alexandria!!!  We both decided after the treatment we had at reception and the dirty state of the room to just get in a taxis and not stay in this hotel. So we took our suitcases back down stairs and I explained we wouldn’t be staying due to the treatment we received and due to room being extremely dirty. They just looked at me and said ok, but you will not get a refund for the room.  Completely disappointed about this hotel and I will never be back or recommend it! We got into a beautiful hotel in the centre of Alexandria and they treated us like Queens. …",Alexandria
Hotel Crillon,3.0,,"Laundry service,","5 Sharia Adib Ishaq, Alexandria 21599 Egypt","Horrible stay. I had to switch rooms as I found dead insect under the pillow, dirty carpets, and dirty ashtray. Toilet cleanliness is horrible, traces of pee on the toilet seat. No tissues inside the room or the toilet, no basket. Toilet is cleaned only once a day in the morning.",Alexandria
New Admiral Hotel,1.0,,,"Nady El Gamarek St. Intersection Of El Hanoville St. Agami, Alexandria 21599 Egypt",I booked this hotel but when we came there they laughed at us and said they didnt have any rooms. After they told our taxi driver they had rooms!! We were forced to look for another hotel in the middle of the night. I strongly advice not to go here,Alexandria
Egyptians Hotel,,EGP 300,,"11 Salah El Den Shaban St Khaled Bn Waled, Miami, Alexandria 21919 Egypt",,Alexandria
Alexander the Great - North Beach,1.0,,,"26 Matroh Street, KM, Alexandria 21599 Egypt","no air condition because the one who is responsible for cleaning took the  remote control , no apologize for that but they said the room is suppose to be with fan , the place is unsafe to reach , the value for money is huge , the swimming pool is for 2 persons at most , , i slept in a balcony to get some air , not recommended at all",Alexandria
Al Asafra Dahab1,,EGP 552,,"691 Elghish St, Alexandria 21599 Egypt",,Alexandria
Siesta Resort Alexandria,1.0,,"Bath / shower,Refrigerator,Minibar,Telephone,Seating area,Safe,Room service,Air conditioning,Laundry service,Dry cleaning,Shared kitchen,Restaurant,Wifi,24-hour front desk,Concierge,Baggage storage,Car hire,Bar / lounge,Pool,Free High Speed Internet (WiFi),Valet parking,","Suez Canal Bridge, Moharram Bek, Alexandria 99999 Egypt","Siesta Resort Alexandria is an excellent choice for travellers visiting Alexandria, offering many helpful amenities designed to enhance your stay.Nearby landmarks such as Roman Amphitheatre (1.3 mi) and El Qaed Ibrahim Mosque (1.6 mi) make Siesta Resort Alexandria a great place to stay when visiting Alexandria.Siesta Resort Alexandria is a small hotel offering air conditioning, a minibar, and a refrigerator in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The small hotel features 24 hour front desk, room service, and a concierge. Plus, guests can enjoy a pool and an on-site restaurant, which have made this a popular choice among travellers visiting Alexandria. For guests with a vehicle, parking is available.Alexandria has plenty of seafood restaurants. So when you’re here, be sure to check out popular spots like White and Blue Restaurant, Fish Market, and Kadoura Restaurant, which are serving up some great dishes.There is no shortage of things to do in the area: explore popular art galleries such as Orouba Mall Alexandra and Gallery Alex Creation.Enjoy your stay in Alexandria!",Alexandria
Mecca Hotel,2.5,,"Family rooms,Refrigerator,Room service,Air conditioning,Wifi,Laundry service,Concierge,Meeting rooms,Business Centre with Internet Access,Children Activities (Kid / Family Friendly),Beach,Restaurant,Free High Speed Internet (WiFi),","44 El Gueish Road, Alexandria 21599 Egypt","Mecca Hotel is an excellent choice for travellers visiting Alexandria, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.Nearby landmarks such as Saint Mark's Coptic Orthodox Cathedral (0.8 mi) and Bibliotheca Alexandrina (1.4 mi) make Mecca Hotel a great place to stay when visiting Alexandria.Mecca Hotel is a budget friendly hotel offering air conditioning and a refrigerator in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The hotel features room service and a concierge. Plus, guests can enjoy an on-site restaurant, which has made this a popular choice among travellers visiting Alexandria.While visiting Alexandria, you may want to try some shrimp at one of the nearby restaurants, such as White and Blue Restaurant, Fish Market, or Kadoura Restaurant.Alexandria is also known for some great art galleries, including Orouba Mall Alexandra and Gallery Alex Creation, which are not too far from Mecca Hotel.Enjoy your stay in Alexandria!",Alexandria
Hyde Park House Hotel,,EGP 896,,"21 Amin Fekry Building 21, 10th floor., Alexandria 21512 Egypt",,Alexandria
Royal Beach Hotel,,EGP 644,,"Al Hanouvel, Alexandria 21599 Egypt",,Alexandria
El Ahram Hotel,1.0,,"Restaurant,","38 El Nasr St. El Mansheya, Alexandria 21599 Egypt",It's very dirty and beds no clean at all and so noise and you can't be safe there I can't sleep right now because I afraid to stolen from any one here and I will to morning to move out of here and finally the stuff is no experience and unfriendly at all they told I must pay the full price before I see the room,Alexandria
Caesar Hostel,,EGP 455,"Children Activities (Kid / Family Friendly),Fitness Centre with Gym / Workout Room,","47 Sharie Mumfis Kamb Shayzar, Alexandria 23450 Egypt",,Alexandria
Acacia Resort,2.5,,,,"7 years ago I stayed at this ""hotel"" and unfortunately as I was on a business trip I was accidentally booked into this place again. Well nothing has improved, it's gone from bad to disgusting. I was booked in for 7 nights and left after one night. It's filthy,old, and everything is so bad it should be closed down. Probably will be soon.",Alexandria
Queen Cleopatra,,EGP 589,,,,Alexandria
Umaraa North Coast Alexandria,2.5,,,"4 155 Tariq Aljaysh Kwrnysh Al'Iiskandariat Eamarat Aleadlii Bilazaan Eamaratan, Alexandria 21599 Egypt","This apartment is a worst place you can stay in alexanderia,super dirty, be aware, they are in hotel.com with name of North coast princes -alexandria.they changes name on trip Advisor that people not figuring out about the bad reviews, this is scams .",Alexandria
Alluwakandat Aljadida,,EGP 404,,"5 Sharie Alabyary Aleatarin, Alexandria 21516 Egypt",,Alexandria
Apartment at San Stefano Grand Plaza,1.0,,,"Al Kazeno, Alexandria 21599 Egypt","The apartment was just a piece of garbage, everything is dirty, bed sheets, living room, kitchen and bathrooms are all dirty. When we complained to the real estate agent who booked for us and declare our wish to leave, they charged us 9000.00 EP ($576.92 US) for the two nights we stayed even though we showed them how filthy that place was, they offer to send someone to spray the apartment (there were insects) and change the sheets, but the place was beyond fixing and we were worried about the kids especially at this COVID times. We ended up paying the 9000.00 EP and we left as soon as we were able to find a hotel. Terrible experience, we booked it in good faith based on dishonest advertising on Booking.com and totally fake images.",Alexandria
Sea View Haven In San Stefano,,"EGP 1,150",,"186 Abd El-Salam Aref Floor 13, Unit 79, Alexandria 02003 Egypt",,Alexandria
El Rawda Hotel,2.0,,,"1 Morsy Badr St. Misr Station, Alexandria 21599 Egypt",بوجد موظف استقبال سنه خمسين سنة تقريبا  هو اسوا موظف اتعاملت معاه بحياتى ولا يحترم الاخرين هذ الشخص معاملته سيئة جدا بالاضافة لسعر الغرف مبالغ فيها  يوجد فنادق نفس المستوى وبنصف تكلفة الغرفة ولما يزود الوجبات بيرفع السعر اعلى,Alexandria
Al Raya Apartments,,"EGP 2,103","Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Beach,Wifi,Free High Speed Internet (WiFi),Free parking,","Building Num. 3,13th Street, Alexandria 21599 Egypt","Al Raya Apartments has sea views, garden views, free WiFi and free parking, located in Alexandria, 16.1 km from Alexandria Zoo.",Alexandria
Apatment - Sea View - In front of Tivoli Dome Alex,,,,,,Alexandria
Hyat Suite & Private Rooms,1.0,EGP 671,,,"This appartement is not what it's state. The building is falling apart, it's difficult to reach the place, the communication with the hostess is terrible, she don't give adress in advance, she doesn't says that after the elevator you have to take stairs, if you have load as we did, it's very complicated. the bed sheets are not clean and there is humidity and mold on the walls.   The good thing is the view on the Corniche. But in an other hand there is just one sanitary for everyone... Especially for woman i don't really recommand this place. ",Alexandria
Holiday Hotel,2.0,,"Children Activities (Kid / Family Friendly),",,"بار فندق هوليداى في منطقة المنشية , الاسكندرية , مصر  يوم الخميس 17 اكتوبر 2019 المكان غير مميز نهائيا بأى شئ ! ادارة المكان فترة مسائية شخص اسمه مينا  1 - المزيكا كانت مزعجة جدا , ولما طلبنا انى احنا نشغل اغنية لام كلثوم رفضوا بشكل مطلق انى هما يشغلوا اى اغانى عربية , مجرد تراكات موسيقى ريمكس والصوت عالى ومزعج جدا  حتى اسلوب الرفض كان اكثر من سئ على ذلك الطلب ! 2 -  !!!!!! عند طلب اى مشروب او اى طلب اخر بينزلك , وبتحاسب عليه في وقتها   3 - اى شئ بتدخل بيه من خارج المكان اكل , سندوتشات , اى كان نوع الاكل هتتحاسب عليه في الخدمة مقابل ضريبة 12 % بدون اى مقابل لذلك حتى ( مجرد فلوس بلا اى مقابل  مع العلم المكان لا يقدم اى نوع من الماكولات او الوجبات ( مجرد انواع بسيطة من المقبلات  المكان اكثر من سئ فعلا سواء ادارة او خدمة او نظام  المكان فارغ تماما غير هادئ نهائيا بسبب اصوات المزيكا المزعجة  مع العلم ان يوم الخميس اغلب البارات زحمة  البار ليس لون ثقافى او حتى ليلى مجرد وقت مزعج فعلا وخلص !…",Alexandria
Elites 1,,"EGP 1,094",,"5 Ibrahim Rady 9th Floor Apartment 19, Alexandria 21599 Egypt",,Alexandria
El Madina El Monawara,2.0,,,"27 El Moushir Ahmed Ismail Sidi Gaber, Alexandria 21599 Egypt","when we miss the return train to El Cairo we had to search hotel its location and entrance seemed adequate, after asking  the price accept it and pay we received the key to the room upon at arriving at room OMG surprise from the elevator and to the bathroom and absolutely old and very poorly maintained, dirty, we asked for the refund of the money even leaving part of them and they  did not accept, the words hotel. Sorry but its true",Alexandria
Stanley Bridge Apartment,,"EGP 2,195","Children Activities (Kid / Family Friendly),","12 Shohdy Basha Street Stanley, Alexandria 21599 Egypt",,Alexandria
Sea View Hotel Alexandria,1.0,,"Laundry service,Children Activities (Kid / Family Friendly),","Alexandria El-Agamy Al Hanuvil, Alexandria 21599 Egypt","This hotel is all about sea view and nothing else. Very mediocre. Almost unclean. Food isn't tasty, very limited menu, cause most of it is not available, same thing with drinks. Service is good, people are polite and helpful, if you look for quietness this is a good place, other than that I don't recommend it. ",Alexandria
Ajami Hotel Armed Forces Apartments,,"EGP 2,348","Family rooms,Flatscreen TV,Kitchenware,Refrigerator,Kitchenette,Seating area,Safe,Fireplace,Private beach,Ironing service,Laundry service,Dry cleaning,24-hour front desk,Shops,Shared lounge / TV area,Convenience store,Table tennis,Billiards,Snack bar,Outdoor pool,Chapel / shrine,Meeting rooms,Children Activities (Kid / Family Friendly),Tennis court,Beach,Restaurant,Pool,Paid private parking on-site,","Honeymoon Street / Bitash, Alexandria 99999 Egypt",,Alexandria
Raml Armed Forces Hotel,,"EGP 1,908","Laundry service,24-hour front desk,Children Activities (Kid / Family Friendly),Restaurant,","1 Alexander The Great Street Raml Station, Alexandria 99999 Egypt",,Alexandria
Sidi Bishr Furnished Apartments - Adnan Madnei 1 Families Only,,,,"7 Al Shahid Adnan Madnei Street, Alexandria 21599 Egypt",,Alexandria
Ailema Hotel,,,"Children Activities (Kid / Family Friendly),Restaurant,","21 Amin Fikry St., Alexandria 21599 Egypt",,Alexandria
Sea View Hotel Elagmy,,EGP 664,,,,Alexandria
La Villa Hotel,,,"Suites,Kitchenette,Room service,Restaurant,Pets Allowed ( Dog / Pet Friendly ),Children Activities (Kid / Family Friendly),Bar / lounge,Free breakfast,Fitness Centre with Gym / Workout Room,Wifi,Free High Speed Internet (WiFi),Free parking,","3 Ismail el Habrouk St. Gleem Beach, Alexandria 4019 Egypt","La Villa Hotel is located right in front of the dazzling Mediterranean sea breeze, now modernized for comfort; into a high class boutique hotel, without neglecting the mystical feeling it radiates. La Villa stands having only 5 suites, assuring you a pleasant stay in Alexandria; the pearl of the Mediterranean sea.",Alexandria
Sea View Hotel Alexandria,,,,"Al Hanouvel at the end of Elhanuveel Street, Alexandria 00203 Egypt",,Alexandria
Alex Green,,,,"Tariq Alaskndryh Alsahrawii, Alexandria 21599 Egypt",,Alexandria
Makseem Hotel,,,,"100 Galal Hammad, Alexandria 21599 Egypt",,Alexandria
Makseem Hotel,,,,"Sharie Muhamad Jalal Hamad,‎ Sayidi Bashar Bahri‎ Qism Than Almuntazati‎, Alexandria 11865 Egypt",Royal Apartments,Alexandria
Normandy Hotel,,,"Complimentary toiletries,Wake-up service / alarm clock,Iron,Safe,Room service,Housekeeping,Shared lounge / TV area,24-hour front desk,Shared kitchen,Shared bathroom,Baggage storage,Pets Allowed ( Dog / Pet Friendly ),Free High Speed Internet (WiFi),Street parking,Free parking,","8 Gamal El-Deen Yassin Al Mesallah Gharb WA Sharif Basha Qesm Al Attarin Alexandria Governorate fourth floor, Alexandria 21599 Egypt","Normandy Hotel is an excellent choice for travellers visiting Alexandria, offering many helpful amenities designed to enhance your stay.Close to some of Alexandria's most popular landmarks, such as Saint Mark's Coptic Orthodox Cathedral (0.2 mi) and El Qaed Ibrahim Mosque (0.3 mi), Normandy Hotel is a great destination for tourists.Normandy Hotel features 24 hour front desk, room service, and baggage storage, to help make your stay more enjoyable. If you are driving to Normandy Hotel, free parking is available.While in Alexandria be sure to experience local shrimp favourites at White and Blue Restaurant, Fish Market, or Kadoura Restaurant.Should time allow, Bibliotheca Alexandrina, Lighthouse of Alexandria, and Alexandria National Museum are some popular attractions that are within walking distance.Enjoy your stay in Alexandria!",Alexandria
Apartment For Rent Myami (Families Only),,,,,,Alexandria
Motel King Mariout,,,"Laundry service,Children Activities (Kid / Family Friendly),Restaurant,Hot bath,","Qetaa Maryout, Qesm Al Amereyah, Alexandria 23713 Egypt",,Alexandria
Makseem Hotel,,,,"Sharie Muhamad Jalal Hamaad, Alexandria 21599 Egypt",,Alexandria
Suez Canal Hotel,,,,"14 El Borssa El Qadima Street Qesm El Manshia / Near El Manshia Central, Alexandria 99999 Egypt",,Alexandria
Mira Resort,,,"Children Activities (Kid / Family Friendly),Restaurant,",,,Alexandria
El Sharq Hotel,,,,"10 El Bosta St. El Mansheya, Alexandria 21599 Egypt",,Alexandria
Alex Motel,,,,"Borg el arab km 26 Alex. Matroh street, Alexandria 2244 Egypt",It is a nice resort with garden and swwimming pool near to the beach and Alex. airport,Alexandria
Sea View Alagami Alex,,,"Family rooms,Complimentary toiletries,Wake-up service / alarm clock,Iron,Telephone,Seating area,Bath / shower,Minibar,Safe,Housekeeping,Private beach,Air conditioning,Bathrobes,Allergy-free room,Ironing service,Laundry service,Private check-in / check-out,Express check-in / check-out,24-hour front desk,Currency exchange,Convenience store,Chapel / shrine,Baggage storage,Car hire,Shuttle bus service,Evening entertainment,Outdoor pool,Pool / beach towels,Secured parking,Meeting rooms,Airport transportation,Billiards,Beach,Restaurant,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","Imam Al Gameya, Alexandria 11112 Egypt","Welcome to Sea View Alagami Alex, your Alexandria “home away from home.” Sea View Alagami Alex aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.Close to Ahmad Salem Mosque (1.3 mi), a popular Alexandria landmark, Sea View Alagami Alex is a great destination for tourists.Sea View Alagami Alex offers guests an array of room amenities including air conditioning, a minibar, and a seating area, and getting online is possible, as free wifi is available.The small hotel offers 24 hour front desk, express check-in and check-out, and baggage storage, to make your visit even more pleasant. The property also features a pool and an on-site restaurant. Guests arriving by vehicle have access to paid private parking available on-site.Travellers looking for a place to eat close to Sea View Alagami Alex can head to El Nakhil Fish (0.8 mi), El Safwany (1.2 mi), or Delight (1.2 mi), all of which are within walking distance.Sea View Alagami Alex puts the best of Alexandria at your fingertips, making your stay both relaxing and enjoyable.",Alexandria
Sidi Bishr Furnished Apartments - El Tram,,,,"6 El-Sheikh Hussein Soliman Street, Alexandria 12345 Egypt",,Alexandria
TOLIP North Coast Hotel,,,,"Marina El Alamein, Alexandria 21599 Egypt",,Alexandria
Petit Coin Hotel,,,"Children Activities (Kid / Family Friendly),Restaurant,","5 El Beshbishy Bldg. Ahmed Orabi St. Orabi Sq. El Mansheya, Alexandria 21599 Egypt",,Alexandria
Villa Alejandrina,,,,,,Alexandria
Sidi Bishr Furnished Apartments - Adnan Madnei 3 (Families Only),,,"Children Activities (Kid / Family Friendly),","12 Al Shahid Adnan Madnei Street,, Alexandria 12345 Egypt",,Alexandria
Gloria Hotel,,,,"2 Abbas Mahmoud El Akkad St. El Tahrir Sq. El Mansheya, Alexandria 21599 Egypt",,Alexandria
